packet_rate,duration,bytes_sent,bytes_received,label
227.01,1.28,5033.01,458.6,dos
172.55,1.77,2000.0,565.36,dos
22.07,8.34,546.1,3021.25,normal
60.46,4.99,500.0,500.0,normal
90.96,0.5,3653.31,2538.54,normal
323.47,2.36,6457.42,559.97,dos
274.56,0.25,6006.63,100.0,dos
256.55,1.53,5855.63,1498.33,dos
332.07,0.1,6300.29,696.23,dos
247.95,0.62,5841.54,1391.54,dos
38.83,3.7,2638.18,1598.77,normal
269.52,1.57,4253.33,784.75,dos
74.2,6.88,2121.67,1496.39,normal
64.95,1.98,3147.67,3641.27,normal
266.85,0.35,6963.93,261.95,dos
55.99,6.94,2059.57,568.86,normal
271.39,0.89,6710.1,547.25,dos
58.45,4.34,738.5,3375.24,normal
271.85,3.44,11515.45,242.25,dos
77.79,0.5,3984.58,4152.84,normal
50.3,5.42,6553.32,2234.97,normal
37.38,4.43,2115.1,4928.83,normal
281.67,1.84,6058.98,521.28,dos
169.54,1.31,6713.13,248.88,dos
106.22,4.47,2236.71,2531.61,normal
45.75,6.17,4276.22,1261.81,normal
10.0,3.25,973.31,3282.21,normal
319.55,1.29,6210.77,1211.32,dos
10.0,5.61,1450.27,3485.85,normal
90.77,9.63,500.0,646.11,normal
341.14,1.62,2000.0,1463.59,dos
25.14,5.36,1653.04,2197.45,normal
75.48,3.49,535.84,3397.59,normal
222.46,3.13,4402.77,1245.61,dos
87.41,6.99,1660.91,2033.04,normal
391.2,1.7,2000.0,844.28,dos
77.82,6.93,4115.05,3516.53,normal
216.8,3.46,6439.79,1692.76,dos
202.5,1.7,8156.22,362.09,dos
242.42,2.44,5375.74,637.78,dos
42.37,1.99,1948.47,3732.41,normal
196.28,2.61,4866.1,752.65,dos
10.0,5.92,3434.53,3264.34,normal
47.46,0.88,3361.42,3857.56,normal
121.58,0.79,2607.04,1851.66,normal
64.85,1.7,2157.18,1721.9,normal
26.94,3.5,3162.55,3834.79,normal
374.53,0.86,8400.11,1124.11,dos
70.32,7.92,3101.31,1579.18,normal
100.0,0.1,6526.58,672.96,dos
92.79,3.86,3108.16,1839.18,normal
66.08,0.52,5179.74,4730.56,normal
59.8,5.31,500.0,1570.48,normal
332.78,1.35,4375.57,1078.46,dos
85.05,3.87,2860.21,2551.49,normal
133.73,5.62,2493.95,2816.64,normal
291.13,0.3,5714.23,788.72,dos
46.29,11.01,3926.96,1520.77,normal
165.91,1.35,5986.83,673.7,dos
410.26,1.23,7596.22,248.54,dos
146.57,2.21,5877.11,824.32,dos
38.04,2.6,2437.94,1775.03,normal
89.71,6.14,1137.99,2092.95,normal
127.68,1.29,10067.57,954.98,dos
39.36,0.5,3904.23,4051.78,normal
63.76,4.38,2360.21,4340.35,normal
288.76,1.6,3876.62,912.82,dos
80.32,7.09,3803.78,500.0,normal
51.94,7.33,1539.79,2111.98,normal
99.76,5.95,1802.27,4609.93,normal
46.73,0.5,2278.15,3248.32,normal
165.39,0.76,3178.78,635.4,dos
64.81,2.06,3521.61,4943.9,normal
332.77,1.24,5089.98,236.81,dos
316.44,0.79,4427.03,940.82,dos
85.91,6.09,2256.44,1330.32,normal
306.63,0.16,5771.29,1221.51,dos
172.13,1.89,4385.13,913.09,dos
94.83,6.08,1518.48,3440.77,normal
192.1,1.16,5644.38,1149.08,dos
259.23,2.14,8101.81,1318.24,dos
88.14,4.11,3834.75,5135.6,normal
243.98,1.36,6296.75,1705.19,dos
265.53,2.34,4039.94,799.92,dos
143.75,4.07,5742.97,748.87,dos
62.71,0.5,2912.27,1678.5,normal
179.38,2.15,2777.49,100.0,dos
289.56,2.01,4952.36,812.08,dos
255.19,1.01,2179.84,508.94,dos
28.88,3.86,2368.97,3536.1,normal
273.08,0.91,4510.46,1200.86,dos
61.3,2.39,2696.11,4504.11,normal
360.74,2.31,9116.72,1080.42,dos
298.9,1.78,6634.55,1029.77,dos
209.04,3.12,9132.1,397.84,dos
45.55,8.59,4332.56,2548.96,normal
35.63,5.82,708.17,1492.24,normal
86.35,7.31,2566.2,3295.59,normal
232.86,0.93,8363.99,492.31,dos
192.27,1.64,5227.3,1324.91,dos
88.06,2.83,4830.1,3185.93,normal
81.9,4.43,3860.43,3082.71,normal
214.23,0.94,4208.17,566.46,dos
50.76,5.88,2202.1,2175.65,normal
46.06,5.87,2863.57,1126.89,normal
163.13,2.27,10172.88,638.23,dos
88.98,3.11,3936.12,1661.36,normal
141.09,2.27,5950.19,1385.91,dos
207.1,0.62,4940.71,866.8,dos
106.31,0.38,5824.03,1152.1,dos
166.25,1.92,8878.23,613.55,dos
65.27,10.03,2673.72,1032.03,normal
311.56,3.41,9220.06,900.01,dos
68.45,11.57,3370.71,2829.06,normal
39.77,4.91,1873.8,3214.59,normal
263.66,0.77,5368.04,268.46,dos
72.72,2.98,839.37,500.0,normal
71.83,6.53,1377.9,4520.1,normal
311.29,0.34,2967.29,900.92,dos
66.08,1.33,2524.71,1140.39,normal
224.68,1.34,5459.47,1190.0,dos
49.83,6.01,693.91,3896.19,normal
40.71,4.58,2320.04,2117.51,normal
71.79,3.45,921.47,4987.12,normal
340.76,0.37,5323.6,1363.64,dos
310.73,1.43,2936.44,902.89,dos
62.14,1.61,2220.31,4809.81,normal
19.99,1.54,500.0,4049.6,normal
105.23,0.5,759.8,3747.71,normal
149.7,1.66,2000.0,1478.97,dos
69.89,5.63,3046.09,6016.38,normal
38.43,1.14,2445.95,3338.29,normal
77.41,7.82,667.05,2782.94,normal
43.76,8.05,863.36,1573.32,normal
238.67,1.67,5357.03,285.58,dos
130.43,1.59,2000.0,365.72,dos
268.75,1.72,7918.66,374.18,dos
127.13,1.02,5087.7,1420.01,dos
63.23,0.5,2853.3,3278.05,normal
275.92,1.64,4138.84,522.55,dos
32.2,0.8,1165.38,1562.13,normal
75.29,4.19,1184.99,2230.1,normal
77.65,5.26,500.0,2610.06,normal
260.54,2.92,5057.59,1131.86,dos
53.97,1.51,3399.64,2801.91,normal
457.0,0.5,4166.61,343.99,dos
133.31,2.67,6294.18,100.0,dos
64.61,6.99,4057.5,2009.32,normal
238.55,1.49,5319.7,773.92,dos
178.05,0.62,10694.07,1533.81,dos
48.44,10.46,2552.68,1588.42,normal
84.24,2.12,1594.47,1802.83,normal
306.55,2.72,7245.65,766.17,dos
237.57,2.06,5111.14,1130.68,dos
65.21,6.61,2383.18,1007.59,normal
47.72,7.45,2315.43,1043.55,normal
100.0,1.59,8311.9,905.94,dos
100.0,1.01,5375.77,1443.62,dos
16.31,6.44,2906.17,2355.38,normal
100.0,0.48,8633.4,100.0,dos
277.02,1.65,4784.37,424.49,dos
62.05,1.4,3125.48,3556.97,normal
225.19,1.84,3448.07,1532.9,dos
32.42,9.35,1557.62,2832.39,normal
42.63,4.93,3258.28,500.0,normal
81.54,5.85,3904.81,2537.46,normal
71.43,1.06,2980.44,3245.2,normal
55.52,5.66,1233.98,2667.62,normal
52.47,2.56,2649.26,1483.94,normal
100.0,2.29,7625.19,1049.24,dos
302.95,0.87,6269.72,1377.69,dos
66.43,5.19,3587.61,4339.38,normal
92.8,6.23,1194.59,4528.54,normal
296.88,0.1,9317.02,404.7,dos
59.92,0.89,4011.14,1370.88,normal
205.71,1.43,7149.91,533.42,dos
138.44,0.39,7332.0,590.87,dos
67.32,6.53,1981.12,3824.35,normal
49.09,1.27,1404.79,2914.1,normal
160.9,0.28,7230.96,541.66,dos
200.51,2.52,5999.28,762.95,dos
94.36,0.5,1910.86,3188.9,normal
184.65,1.77,7901.72,100.0,dos
67.68,4.6,4621.51,1364.72,normal
191.37,1.06,8722.09,131.28,dos
48.67,4.23,2649.6,3959.05,normal
91.15,12.49,3435.64,1921.45,normal
117.81,2.74,3526.25,786.7,dos
109.0,0.7,5588.93,1262.76,dos
63.67,8.24,1674.66,1524.9,normal
150.14,2.38,7679.12,768.58,dos
81.2,1.91,2664.1,3927.14,normal
44.56,5.27,500.0,3056.15,normal
63.53,5.5,3678.41,500.0,normal
239.02,0.59,9140.58,863.94,dos
79.73,3.49,2465.81,2802.68,normal
225.0,2.33,5276.38,1403.41,dos
229.26,3.32,3691.77,1407.65,dos
76.19,0.5,1783.14,2577.15,normal
56.1,5.63,2853.8,1980.06,normal
301.56,1.01,7334.93,619.65,dos
73.79,3.11,1200.59,3514.34,normal
227.76,1.12,6817.71,1163.75,dos
249.3,1.84,5636.56,1111.56,dos
18.46,2.75,1868.22,3776.12,normal
356.27,2.46,4602.82,252.18,dos
207.56,1.6,5448.74,2154.25,dos
257.4,1.72,8641.61,774.34,dos
273.35,1.45,7230.36,1130.68,dos
47.91,8.42,2877.72,3327.26,normal
356.61,0.1,5244.71,863.65,dos
35.54,5.13,2904.05,824.53,normal
77.05,11.16,693.92,4087.29,normal
43.49,8.63,3066.24,4149.76,normal
261.21,1.83,5850.81,428.62,dos
206.25,2.61,3748.17,596.03,dos
49.8,0.5,1978.22,2980.52,normal
309.76,0.39,8217.41,1161.88,dos
362.05,0.2,12000.0,188.23,dos
233.04,1.39,5914.92,632.54,dos
338.03,2.24,9395.93,840.61,dos
216.26,2.82,9000.51,1150.25,dos
292.14,1.52,7746.97,1118.92,dos
342.94,0.1,2000.0,1908.98,dos
29.76,0.5,3244.6,2195.01,normal
30.26,6.9,3056.47,3940.96,normal
312.43,1.2,8301.48,428.79,dos
217.0,1.48,9061.88,695.3,dos
175.36,0.82,9645.85,446.03,dos
248.34,1.73,7744.81,861.76,dos
43.57,8.58,2135.29,3643.11,normal
229.01,0.46,7505.42,755.68,dos
337.34,1.51,3143.04,1008.04,dos
338.7,1.04,4681.24,930.68,dos
348.0,3.01,4596.2,100.0,dos
46.17,9.63,2730.31,2430.38,normal
34.74,10.95,1706.77,3548.94,normal
105.31,0.1,4075.37,1030.59,dos
154.57,2.12,8166.44,100.0,dos
50.43,4.19,2600.81,4375.2,normal
351.34,0.45,5897.46,806.64,dos
212.31,1.84,8544.64,689.43,dos
104.33,1.45,7978.54,149.18,dos
163.44,1.28,2972.71,648.35,dos
24.04,5.58,4090.6,2748.26,normal
302.49,2.35,2718.07,1153.33,dos
166.95,2.42,2328.37,1506.89,dos
290.73,3.93,3949.34,937.85,dos
318.02,1.45,3092.79,1750.58,dos
61.97,1.57,931.48,2537.02,normal
154.62,1.43,8584.79,100.0,dos
221.33,1.26,3766.83,586.52,dos
29.06,1.54,2305.76,1459.69,normal
336.43,2.47,8203.35,284.46,dos
67.98,1.7,4424.64,2013.94,normal
28.48,2.1,1830.24,2928.96,normal
251.59,2.01,8776.64,504.61,dos
253.09,0.1,4181.26,1083.98,dos
236.9,1.81,9868.6,1506.22,dos
65.35,6.67,3792.75,2635.79,normal
47.07,5.1,1311.12,2335.4,normal
279.35,2.39,6137.55,887.7,dos
237.34,1.47,3973.47,1652.16,dos
218.72,0.7,8907.72,934.48,dos
301.11,0.1,5012.13,1999.91,dos
72.18,7.15,2434.89,3373.06,normal
221.99,1.21,6972.64,100.0,dos
293.72,0.12,4199.26,785.18,dos
52.57,1.24,3025.61,2157.08,normal
91.33,5.68,2495.3,2875.02,normal
21.61,6.63,2331.79,1390.71,normal
72.87,4.64,1171.05,5195.43,normal
247.76,2.95,5876.48,1490.95,dos
345.27,2.72,5026.36,1586.13,dos
65.96,4.3,3224.83,593.8,normal
167.96,1.27,3255.84,394.24,dos
10.0,3.09,3454.28,2790.3,normal
216.98,2.32,3978.24,1359.88,dos
43.46,5.54,693.1,1838.97,normal
45.52,2.07,2423.5,3091.26,normal
301.12,2.4,2539.37,1416.29,dos
38.84,7.17,1120.98,1074.88,normal
193.66,0.89,2000.0,927.7,dos
290.66,1.3,5987.45,1466.49,dos
164.92,2.24,4947.82,793.84,dos
33.25,7.5,3952.2,2027.09,normal
285.03,3.29,6922.46,1397.03,dos
152.0,0.48,6051.21,100.0,dos
397.07,3.29,3565.48,1054.92,dos
158.81,1.28,2000.0,741.63,dos
209.56,2.05,5931.28,842.51,dos
68.67,6.58,1870.4,2142.72,normal
305.85,2.17,5309.97,960.48,dos
31.17,6.97,2290.35,3979.5,normal
169.44,0.55,4386.89,691.71,dos
80.47,8.16,4407.87,500.0,normal
66.64,7.18,1793.97,3735.71,normal
341.32,1.58,4204.75,902.0,dos
138.8,4.7,2983.19,1307.88,normal
29.08,4.63,1096.82,978.91,normal
333.42,0.68,7374.1,468.05,dos
39.24,5.37,3673.6,2263.47,normal
59.7,7.9,3527.26,2910.54,normal
62.78,6.75,1518.9,915.23,normal
376.9,1.99,3867.24,979.81,dos
33.66,7.44,2092.02,2129.49,normal
343.82,1.34,3564.41,100.0,dos
143.19,0.1,7361.88,409.94,dos
55.19,4.6,2162.56,1380.46,normal
152.98,1.93,6596.98,1535.83,dos
245.1,1.74,4173.59,1911.48,dos
100.0,1.1,6831.9,1453.22,dos
38.11,0.5,3996.76,3823.7,normal
314.54,1.09,7476.89,967.75,dos
67.7,3.7,2268.21,3536.59,normal
130.39,2.89,4488.8,656.92,dos
100.0,1.98,6222.0,1381.89,dos
186.37,1.79,7927.84,886.14,dos
63.59,3.44,4831.09,2801.98,normal
278.76,2.41,4467.09,776.88,dos
196.5,2.46,9662.01,738.57,dos
330.98,1.36,4637.98,990.51,dos
53.25,6.23,3099.47,2985.29,normal
172.37,0.88,5488.51,1253.51,dos
297.36,2.61,9208.56,1486.63,dos
263.01,0.67,5834.35,1424.39,dos
222.77,0.97,8225.48,1238.65,dos
84.64,2.19,2422.15,1866.0,normal
150.45,0.1,5514.36,754.58,dos
281.12,2.66,7105.96,554.18,dos
69.67,7.68,2279.21,2281.22,normal
100.0,0.1,6134.7,509.38,dos
68.77,8.57,3224.48,4400.72,normal
213.85,0.1,2542.83,614.74,dos
166.85,0.36,4905.79,882.66,dos
176.42,1.85,4243.32,100.0,dos
300.93,1.46,3334.05,912.25,dos
76.01,0.67,1462.12,1910.31,normal
304.23,1.17,6678.36,100.0,dos
82.89,4.95,1337.82,500.0,normal
73.36,1.85,3162.02,4239.15,normal
20.88,0.5,3092.24,2892.01,normal
304.22,0.5,9116.2,520.06,dos
131.95,2.24,7888.32,533.44,dos
81.21,9.34,4260.85,500.0,normal
100.0,1.99,10391.69,746.84,dos
34.43,3.24,2793.88,4259.57,normal
40.42,6.44,1067.95,1855.11,normal
293.13,1.55,6226.59,641.45,dos
175.08,2.01,8613.72,1443.44,dos
90.45,2.0,1097.22,4421.34,normal
81.9,9.07,3865.94,626.75,normal
63.13,3.34,3588.2,4180.93,normal
89.61,1.8,2154.76,1845.34,normal
126.32,1.11,5750.36,100.0,dos
345.52,2.05,8089.0,331.42,dos
10.0,8.26,4046.96,1481.17,normal
200.85,2.12,8968.64,369.79,dos
189.14,1.34,6455.28,1665.63,dos
71.56,4.1,500.0,1965.83,normal
393.4,1.62,9166.78,562.87,dos
348.38,0.1,4660.99,1164.62,dos
305.35,1.5,6132.76,1224.63,dos
149.12,2.48,6366.14,519.96,dos
109.07,1.79,5065.22,616.09,dos
282.38,3.52,5999.12,720.29,dos
254.84,3.4,6460.47,127.9,dos
52.65,13.83,1439.29,2650.47,normal
71.89,5.7,681.86,3624.18,normal
53.33,11.36,1988.89,1660.52,normal
69.63,3.71,3178.76,1858.17,normal
351.92,0.1,6881.13,1111.0,dos
200.84,1.19,5140.51,100.0,dos
100.0,1.47,9387.92,227.44,dos
62.4,3.77,2848.11,3270.55,normal
287.99,0.18,3644.07,102.23,dos
245.74,2.99,5628.08,1241.13,dos
95.57,9.82,3095.5,1512.46,normal
100.0,0.99,4138.79,274.35,dos
164.17,2.36,4072.22,1045.45,dos
53.86,7.28,1554.73,3058.46,normal
100.0,2.3,6612.39,1021.06,dos
316.51,2.57,7037.19,227.9,dos
266.21,2.99,10079.97,847.72,dos
70.59,1.06,2197.87,1539.53,normal
79.78,0.86,5503.81,1263.89,normal
91.81,3.49,2413.95,4050.1,normal
179.61,3.12,7921.06,1336.32,dos
41.67,0.5,2508.38,1708.84,normal
163.6,0.75,5812.56,638.44,dos
61.99,2.41,1505.03,988.52,normal
45.66,6.55,3020.88,2925.73,normal
333.37,0.1,2958.61,329.03,dos
98.22,2.26,3025.63,3802.23,normal
135.51,0.1,7589.7,1577.19,dos
37.01,0.5,1237.2,2930.48,normal
154.45,0.65,8221.16,100.0,dos
210.25,1.62,5113.45,1300.02,dos
188.9,1.36,9830.53,614.88,dos
100.0,0.42,8202.69,1397.97,dos
83.11,4.36,758.54,1107.98,normal
32.34,3.99,3562.69,3177.84,normal
23.03,0.5,1683.07,2825.9,normal
162.1,1.72,5571.14,988.12,dos
60.95,3.9,3006.19,1413.6,normal
91.79,3.5,3465.83,2486.79,normal
219.26,2.04,2292.53,898.65,dos
28.01,2.02,2672.11,2620.81,normal
100.0,1.01,5852.45,859.53,dos
175.65,0.18,11318.88,500.63,dos
55.44,2.69,2020.69,3522.93,normal
27.39,7.27,3084.09,1728.73,normal
347.75,2.27,7707.49,285.4,dos
89.67,4.03,3075.41,3632.52,normal
48.22,5.68,1444.19,1619.19,normal
79.49,3.63,1466.45,4124.12,normal
280.84,0.1,6939.37,1853.78,dos
44.83,0.5,2524.02,1773.92,normal
64.76,4.76,1618.03,3272.48,normal
41.73,4.36,4589.66,2222.35,normal
30.81,3.81,2281.77,4105.9,normal
53.5,8.22,1572.99,2776.22,normal
257.14,3.46,6730.54,553.16,dos
292.3,2.39,5849.04,155.15,dos
236.87,2.14,9116.33,712.64,dos
265.13,1.42,6590.14,470.21,dos
82.04,3.85,1571.46,2634.03,normal
38.47,11.25,1678.91,500.0,normal
50.98,5.21,1887.18,3440.48,normal
66.73,9.03,4510.16,1836.08,normal
81.74,4.36,1473.11,5071.25,normal
115.78,9.02,922.3,1485.95,normal
103.4,6.44,3629.94,4007.47,normal
199.35,0.24,8216.99,100.0,dos
77.71,8.22,1363.62,2899.25,normal
204.56,2.59,9338.55,100.0,dos
111.05,5.88,715.41,1132.98,normal
46.6,10.18,2197.18,2045.22,normal
223.88,1.42,7090.01,415.08,dos
16.44,0.5,1627.61,2655.9,normal
266.3,0.1,6595.83,1078.94,dos
375.17,1.01,4318.84,894.64,dos
74.48,8.37,1792.69,1809.93,normal
219.99,1.22,7674.42,1408.77,dos
107.11,3.98,2848.05,1310.27,normal
56.4,6.86,3310.8,2271.42,normal
387.91,0.1,7079.88,1504.49,dos
207.95,2.54,5677.86,412.71,dos
54.91,8.47,2391.71,1359.95,normal
157.31,2.03,4946.73,992.79,dos
314.59,2.17,6040.25,385.29,dos
52.44,3.67,1630.76,1999.97,normal
56.75,5.64,2228.59,2944.6,normal
57.66,4.14,3794.11,3581.37,normal
244.25,0.9,5856.58,1144.01,dos
273.04,2.01,2000.0,1510.51,dos
56.81,6.01,3611.16,500.0,normal
116.7,1.04,6325.35,100.0,dos
128.22,0.94,6243.91,665.25,dos
48.03,2.53,2749.42,1759.24,normal
290.51,3.22,2000.0,114.43,dos
226.57,2.63,7536.25,1266.48,dos
47.82,5.58,2057.44,2037.52,normal
144.63,1.58,5854.91,317.74,dos
228.62,0.37,5010.66,888.68,dos
245.43,1.18,4598.55,1928.83,dos
258.75,2.36,4367.98,1139.73,dos
267.2,2.47,6917.47,100.0,dos
66.26,11.83,2541.05,3208.32,normal
57.61,4.52,1347.58,1710.27,normal
389.54,0.39,9190.07,983.21,dos
47.3,5.41,3448.47,2429.89,normal
68.23,6.62,2434.3,2363.0,normal
204.36,1.86,3985.64,931.78,dos
64.97,12.36,3355.63,3055.5,normal
77.4,2.8,3040.92,1099.12,normal
259.72,2.31,6025.97,1098.15,dos
247.73,1.76,2000.0,946.76,dos
21.72,0.5,2115.25,3417.52,normal
151.94,1.31,7963.74,1106.89,dos
25.11,5.62,1313.01,875.46,normal
75.82,3.11,1859.39,2492.25,normal
351.07,2.42,6205.26,658.13,dos
255.72,1.87,4495.31,214.2,dos
231.38,0.76,8031.75,286.15,dos
108.13,0.12,7119.09,798.17,dos
217.83,1.4,5518.84,352.75,dos
77.54,6.22,1499.01,2231.0,normal
257.88,0.72,5672.41,457.21,dos
81.08,4.71,2669.77,3034.77,normal
261.29,0.78,6214.79,975.41,dos
89.91,9.17,2228.01,2670.05,normal
42.69,4.51,1489.25,2410.26,normal
164.05,1.76,5279.65,1762.96,dos
52.36,5.61,3564.34,5210.15,normal
169.34,1.83,5391.03,1288.22,dos
54.72,4.99,2644.73,500.0,normal
171.28,0.1,6882.64,863.95,dos
90.75,7.57,2497.47,5308.0,normal
66.23,2.71,3112.81,3963.93,normal
244.01,3.32,2000.0,789.13,dos
80.68,10.4,2259.31,3258.58,normal
304.74,1.27,5506.28,1302.79,dos
31.53,8.57,2125.95,1734.9,normal
319.14,0.67,5969.61,231.97,dos
54.66,2.09,3411.33,2493.3,normal
10.52,5.77,3357.46,3837.08,normal
96.95,5.25,2828.39,2542.96,normal
66.68,2.56,2615.21,4853.33,normal
173.76,1.45,4428.36,1049.3,dos
190.79,0.51,5225.7,1205.26,dos
37.48,6.91,4240.96,3288.24,normal
333.83,3.09,4679.12,639.25,dos
138.94,1.6,7094.83,151.33,dos
29.05,6.8,2779.94,3359.51,normal
44.81,0.5,500.0,4382.24,normal
339.67,2.32,9159.44,826.63,dos
97.4,5.11,1693.7,1270.13,normal
106.22,5.01,2923.65,3594.43,normal
82.42,0.5,4381.35,1297.47,normal
75.23,7.23,1900.96,2746.22,normal
301.08,2.06,5577.77,100.0,dos
248.33,1.9,6093.35,383.92,dos
36.2,2.88,3984.25,929.47,normal
347.37,0.72,4776.69,467.28,dos
190.43,1.74,4285.67,874.11,dos
383.03,2.31,4654.98,420.26,dos
38.81,3.67,2216.95,3059.59,normal
194.54,1.67,2709.05,1281.51,dos
76.44,3.79,2515.38,1940.19,normal
137.75,0.5,1682.91,3528.29,normal
273.18,0.1,6734.26,432.13,dos
162.4,1.6,4770.37,919.2,dos
47.6,0.5,2229.58,3512.79,normal
297.74,4.17,6133.28,625.35,dos
39.84,1.68,2463.29,3913.08,normal
113.87,8.91,5034.51,2356.65,normal
332.79,1.94,6339.9,1037.4,dos
84.66,5.82,1959.06,2829.92,normal
24.17,7.01,3864.47,2200.1,normal
326.49,1.56,3615.93,1679.81,dos
198.24,0.5,5796.21,718.45,dos
293.23,2.91,9719.29,317.53,dos
229.29,2.3,9684.24,1011.6,dos
273.28,1.6,5792.02,878.5,dos
85.44,11.87,4314.48,1841.38,normal
14.0,7.83,692.7,4769.75,normal
66.08,4.09,2686.7,2666.77,normal
10.0,5.2,3200.09,3584.98,normal
43.45,5.89,3107.84,2545.18,normal
325.86,1.23,6215.96,117.2,dos
13.09,4.61,4002.59,2502.54,normal
34.4,0.5,3512.74,2326.5,normal
35.14,5.45,4656.1,2446.89,normal
49.77,4.61,3471.82,3220.14,normal
46.85,6.71,2082.41,2706.9,normal
359.63,1.59,6247.35,1525.38,dos
290.79,2.57,7546.11,752.19,dos
67.78,7.11,1341.52,1482.32,normal
255.08,0.76,8348.94,1177.93,dos
298.82,1.96,9207.74,1781.41,dos
300.56,1.6,5903.63,1269.96,dos
257.36,0.1,4460.86,100.0,dos
65.63,3.65,1567.77,1336.68,normal
276.73,1.32,8413.47,787.71,dos
387.95,3.42,6253.49,100.0,dos
385.65,2.29,5818.6,750.32,dos
47.81,8.09,3104.91,2576.92,normal
359.61,2.36,4326.32,1343.29,dos
67.83,10.78,3848.92,5153.49,normal
294.62,1.9,4841.65,100.0,dos
280.14,1.65,5786.44,334.59,dos
256.5,0.5,4611.25,1441.8,dos
219.05,2.6,9084.59,346.25,dos
148.01,2.0,6980.94,100.0,dos
35.56,6.88,4026.98,3324.22,normal
271.66,1.49,5137.83,711.72,dos
272.23,1.53,4660.82,100.0,dos
307.24,2.02,4867.71,198.09,dos
83.2,2.96,1729.32,1541.78,normal
77.96,3.22,3493.33,3696.81,normal
31.07,7.34,3065.04,1502.23,normal
39.89,7.14,4134.11,2511.15,normal
118.59,6.78,2637.08,2980.37,normal
45.84,4.96,500.0,2819.83,normal
42.07,6.43,693.66,3452.73,normal
289.89,1.48,4488.1,100.0,dos
61.11,10.77,2532.61,1239.54,normal
49.08,0.5,2776.55,1935.35,normal
60.44,3.63,1128.65,1793.03,normal
371.34,1.66,4517.55,874.21,dos
131.45,1.88,8879.47,368.69,dos
271.7,0.1,7247.73,100.0,dos
363.89,1.42,6604.02,131.03,dos
344.78,1.04,5055.82,1002.52,dos
60.37,0.5,2306.03,3897.37,normal
55.4,6.18,3890.28,2216.29,normal
329.79,1.24,7166.33,456.73,dos
65.82,3.8,2561.1,1786.7,normal
39.14,1.37,2917.5,1612.59,normal
15.92,4.44,3020.5,2972.95,normal
147.38,0.71,4005.69,776.81,dos
325.09,3.06,4254.95,1296.28,dos
51.02,2.5,1486.36,2410.22,normal
41.65,5.49,4511.1,2726.4,normal
72.52,6.51,1145.99,1927.63,normal
57.58,2.74,1798.93,4475.54,normal
19.24,5.03,2777.83,2841.81,normal
33.88,3.35,1115.82,2617.7,normal
29.23,3.02,944.74,4055.2,normal
111.85,0.5,1903.75,2839.39,normal
49.66,6.72,3046.18,3534.47,normal
12.92,11.23,3242.15,2233.13,normal
391.94,1.67,6496.91,949.46,dos
61.51,4.88,1694.43,2115.8,normal
76.39,3.99,2109.38,1700.22,normal
63.95,3.65,500.0,1307.41,normal
316.45,2.14,4828.49,1350.66,dos
75.08,3.77,1863.89,4073.92,normal
57.93,6.45,2833.85,3048.88,normal
237.95,0.66,6879.83,750.26,dos
230.78,1.74,6236.1,1150.33,dos
57.49,7.01,3124.21,4043.26,normal
225.57,1.01,3743.09,972.09,dos
63.36,7.34,2210.42,2402.81,normal
145.29,0.12,4512.94,910.9,dos
258.79,0.77,4940.78,2110.17,dos
30.27,9.48,1312.41,2715.6,normal
73.52,3.83,1475.29,3290.83,normal
246.63,2.11,8545.33,1054.38,dos
215.24,2.08,8465.27,1073.24,dos
166.93,0.14,8205.25,1280.89,dos
94.26,6.63,3577.89,3479.02,normal
259.35,1.13,3708.77,204.32,dos
83.88,5.33,1548.13,3006.57,normal
39.3,4.61,2437.7,1414.73,normal
100.0,0.31,5110.14,773.39,dos
54.47,3.89,3871.97,1174.45,normal
67.81,9.99,500.0,2296.02,normal
44.21,6.82,2592.08,4291.13,normal
64.95,9.14,3307.31,2560.57,normal
168.85,3.39,7922.05,400.82,dos
255.39,3.38,3635.3,672.84,dos
48.66,6.09,4694.77,4536.22,normal
74.31,1.49,2158.25,3178.24,normal
45.58,0.5,3194.89,3437.21,normal
63.15,0.5,1290.45,2657.33,normal
56.98,8.11,3905.34,5410.5,normal
62.65,7.06,1196.04,2855.42,normal
54.24,4.05,2105.53,2832.98,normal
239.75,0.1,6486.41,111.11,dos
53.82,2.01,1786.39,3057.39,normal
137.82,2.88,4074.65,2954.02,normal
51.34,1.74,2474.4,813.19,normal
25.79,3.04,2225.97,3011.85,normal
39.59,9.89,2280.74,2599.11,normal
244.08,1.62,6958.46,1263.19,dos
291.99,2.83,5300.19,773.59,dos
79.92,0.5,1521.63,2684.26,normal
80.96,6.31,4700.96,3738.09,normal
64.22,7.25,1158.12,4312.88,normal
45.38,2.29,2586.81,4407.34,normal
35.84,1.55,4781.07,3411.9,normal
52.62,1.77,659.93,2493.6,normal
236.82,2.26,2000.0,886.68,dos
31.83,3.93,500.0,2613.69,normal
57.11,4.49,2188.93,500.0,normal
151.22,0.95,7406.1,1304.13,dos
62.44,3.53,856.64,2216.16,normal
10.0,2.35,2008.82,3883.99,normal
234.28,1.37,5462.11,100.0,dos
253.66,0.68,6913.07,624.1,dos
221.49,2.49,6074.25,117.31,dos
298.09,3.46,7573.14,1374.89,dos
437.62,2.13,6373.4,1005.07,dos
60.32,3.38,3769.76,1506.15,normal
64.64,6.18,2814.23,3567.18,normal
324.63,1.02,4078.13,936.14,dos
206.8,0.27,6360.04,915.44,dos
